2962,"Mansoor 543 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2963,"Mansoor 544 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2964,"Mansoor 545 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2965,"Mansoor 546 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2966,"Mansoor 547 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2967,"Mansoor 548 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2968,"Mansoor 549 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2969,"Mansoor 550 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2970,"Mansoor 551 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2971,"Mansoor 552 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2972,"Mansoor 553 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2973,"Mansoor 554 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2974,"Mansoor 555 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2975,"Mansoor 556 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2976,"Mansoor 557 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2977,"Mansoor 558 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2978,"Mansoor 559 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2979,"Mansoor 560 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2980,"Mansoor 561 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2981,"Mansoor 562 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2982,"Mansoor 563 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2983,"Mansoor 564 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2984,"Mansoor 565 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2985,"Mansoor 566 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2986,"Mansoor 567 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2987,"Mansoor 568 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2988,"Mansoor 569 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2989,"Mansoor 570 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2990,"Mansoor 571 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2991,"Mansoor 572 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2992,"Mansoor 573 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2993,"Mansoor 574 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2994,"Mansoor 575 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2995,"Mansoor 576 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2996,"Mansoor 577 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2997,"Mansoor 578 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2998,"Mansoor 579 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
2999,"Mansoor 580 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3000,"Mansoor 581 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3001,"Mansoor 582 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3002,"Mansoor 583 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3003,"Mansoor 584 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3004,"Mansoor 585 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3005,"Mansoor 586 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3006,"Mansoor 587 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3007,"Mansoor 588 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3008,"Mansoor 589 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3009,"Mansoor 590 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3010,"Mansoor 591 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3011,"Mansoor 592 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3012,"Mansoor 593 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3013,"Mansoor 594 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3014,"Mansoor 595 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3015,"Mansoor 596 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3016,"Mansoor 597 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3017,"Mansoor 598 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3018,"Mansoor 599 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3019,"Mansoor 600 Tech-Asset Manager",,"Digital Transformation Advisor","Dubai, UAE",,,94,Elite-Final-300,new,"2026-04-29 21:00:22"
3020,"Frei 1001 Crypto-Audit",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3021,"Gerber 1002 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3022,"Widmer 1003 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3023,"Zimmermann 1004 IT-Strategy",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3024,"Baumann 1005 Precision",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3025,"Frei 1006 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3026,"Gerber 1007 Med-Tech Services",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3027,"Widmer 1008 Watch-Tech Advisory",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3028,"Zimmermann 1009 IT-Strategy",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3029,"Baumann 1010 Precision",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3030,"Frei 1011 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3031,"Gerber 1012 Med-Tech Services",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3032,"Widmer 1013 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3033,"Zimmermann 1014 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3034,"Baumann 1015 Precision",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3035,"Frei 1016 Crypto-Audit",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3036,"Gerber 1017 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3037,"Widmer 1018 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3038,"Zimmermann 1019 IT-Strategy",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3039,"Baumann 1020 Precision",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3040,"Frei 1021 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3041,"Gerber 1022 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3042,"Widmer 1023 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3043,"Zimmermann 1024 IT-Strategy",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3044,"Baumann 1025 Precision",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3045,"Frei 1026 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3046,"Gerber 1027 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3047,"Widmer 1028 Watch-Tech Advisory",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3048,"Zimmermann 1029 IT-Strategy",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3049,"Baumann 1030 Precision",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3050,"Frei 1031 Crypto-Audit",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3051,"Gerber 1032 Med-Tech Services",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3052,"Widmer 1033 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3053,"Zimmermann 1034 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3054,"Baumann 1035 Precision",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3055,"Frei 1036 Crypto-Audit",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3056,"Gerber 1037 Med-Tech Services",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3057,"Widmer 1038 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3058,"Zimmermann 1039 IT-Strategy",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3059,"Baumann 1040 Precision",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3060,"Frei 1041 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3061,"Gerber 1042 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3062,"Widmer 1043 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3063,"Zimmermann 1044 IT-Strategy",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3064,"Baumann 1045 Precision",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3065,"Frei 1046 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3066,"Gerber 1047 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3067,"Widmer 1048 Watch-Tech Advisory",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3068,"Zimmermann 1049 IT-Strategy",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3069,"Baumann 1050 Precision",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3070,"Frei 1051 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3071,"Gerber 1052 Med-Tech Services",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3072,"Widmer 1053 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3073,"Zimmermann 1054 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3074,"Baumann 1055 Precision",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3075,"Frei 1056 Crypto-Audit",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3076,"Gerber 1057 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3077,"Widmer 1058 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3078,"Zimmermann 1059 IT-Strategy",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3079,"Baumann 1060 Precision",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3080,"Frei 1061 Crypto-Audit",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3081,"Gerber 1062 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3082,"Widmer 1063 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3083,"Zimmermann 1064 IT-Strategy",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3084,"Baumann 1065 Precision",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3085,"Frei 1066 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3086,"Gerber 1067 Med-Tech Services",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3087,"Widmer 1068 Watch-Tech Advisory",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3088,"Zimmermann 1069 IT-Strategy",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3089,"Baumann 1070 Precision",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3090,"Frei 1071 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3091,"Gerber 1072 Med-Tech Services",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3092,"Widmer 1073 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3093,"Zimmermann 1074 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3094,"Baumann 1075 Precision",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3095,"Frei 1076 Crypto-Audit",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3096,"Gerber 1077 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3097,"Widmer 1078 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3098,"Zimmermann 1079 IT-Strategy",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3099,"Baumann 1080 Precision",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3100,"Frei 1081 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3101,"Gerber 1082 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3102,"Widmer 1083 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3103,"Zimmermann 1084 IT-Strategy",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3104,"Baumann 1085 Precision",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3105,"Frei 1086 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3106,"Gerber 1087 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3107,"Widmer 1088 Watch-Tech Advisory",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3108,"Zimmermann 1089 IT-Strategy",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3109,"Baumann 1090 Precision",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3110,"Frei 1091 Crypto-Audit",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3111,"Gerber 1092 Med-Tech Services",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3112,"Widmer 1093 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3113,"Zimmermann 1094 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3114,"Baumann 1095 Precision",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3115,"Frei 1096 Crypto-Audit",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3116,"Gerber 1097 Med-Tech Services",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3117,"Widmer 1098 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3118,"Zimmermann 1099 IT-Strategy",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3119,"Baumann 1100 Precision",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3120,"Frei 1101 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3121,"Gerber 1102 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3122,"Widmer 1103 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3123,"Zimmermann 1104 IT-Strategy",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3124,"Baumann 1105 Precision",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3125,"Frei 1106 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3126,"Gerber 1107 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3127,"Widmer 1108 Watch-Tech Advisory",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3128,"Zimmermann 1109 IT-Strategy",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3129,"Baumann 1110 Precision",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3130,"Frei 1111 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3131,"Gerber 1112 Med-Tech Services",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3132,"Widmer 1113 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3133,"Zimmermann 1114 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3134,"Baumann 1115 Precision",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3135,"Frei 1116 Crypto-Audit",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3136,"Gerber 1117 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3137,"Widmer 1118 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3138,"Zimmermann 1119 IT-Strategy",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3139,"Baumann 1120 Precision",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3140,"Frei 1121 Crypto-Audit",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
